 written on 10Apr2017 at 02:31:26 
           8
          93
    4    6    2    2    2    1    2    2    1    1    2    6    2    2    2
    6    2    2    4    1    1    1    4    1    1    1    1    2    1    1
    1    2    2    1    1    2    4    2    1    2    1    1    1    1    2
    1    1    1    2    1    1    1    1    2    1    2    4    2    1    1
    2    2    1    1    1    2    1    1    1    1    4    1    1    1    4
    2    2    6    2    2    2    6    2    1    1    2    2    1    2    2
    2    6    4
   -1    2    0    3    5   -0.073419    0.000000
   -1    2    0    4    5    0.009414   -0.000000
   -1    2    0    5    5   -0.009750    0.000000
   -1    2    0    6    5    0.010835   -0.000000
   -1    2    0    7    5    0.000118    0.000000
   -1    2    0    8    5    0.010835    0.000000
   -1    2    0    1    6    0.009093    0.000000
   -1    2    0    2    6   -0.000826    0.000000
   -1    2    0    3    6   -0.064711   -0.000000
   -1    2    0    4    6   -0.001977   -0.000000
   -1    2    0    5    6    0.058444    0.000000
   -1    2    0    6    6   -0.021981   -0.000000
   -1    2    0    7    6    0.031362   -0.000000
   -1    2    0    8    6   -0.012746    0.000000
   -1    2    0    1    7   -0.015456   -0.000000
   -1    2    0    2    7    0.004150    0.000000
   -1    2    0    3    7    0.086335    0.000000
   -1    2    0    4    7    0.004150   -0.000000
   -1    2    0    5    7   -0.047648   -0.000000
   -1    2    0    6    7    0.001795    0.000000
   -1    2    0    7    7    0.001062   -0.000000
   -1    2    0    8    7    0.001795    0.000000
   -1    2    0    1    8    0.009093   -0.000000
   -1    2    0    2    8   -0.001977   -0.000000
   -1    2    0    3    8   -0.064711    0.000000
   -1    2    0    4    8   -0.000826    0.000000
   -1    2    0    5    8    0.058444   -0.000000
   -1    2    0    6    8   -0.012746    0.000000
   -1    2    0    7    8    0.031362   -0.000000
   -1    2    0    8    8   -0.021981   -0.000000
   -1    2    1    1    1    0.000174   -0.000000
   -1    2    1    2    1   -0.018200    0.000000
   -1    2    1    3    1    0.003053   -0.000000
   -1    2    1    4    1    0.002835    0.000000
   -1    2    1    5    1    0.024396    0.000000
   -1    2    1    6    1   -0.017488   -0.000000
   -1    2    1    7    1   -0.018081   -0.000000
   -1    2    1    8    1    0.002289    0.000000
   -1    2    1    1    2   -0.018200   -0.000000
   -1    2    1    2    2    0.000174   -0.000000
   -1    2    1    3    2    0.003053    0.000000
   -1    2    1    4    2    0.002835    0.000000
   -1    2    1    5    2   -0.010772   -0.000000
   -1    2    1    6    2    0.033118    0.000000
   -1    2    1    7    2   -0.006891    0.000000
   -1    2    1    8    2   -0.010772    0.000000
   -1    2    1    1    3    0.002835    0.000000
   -1    2    1    2    3    0.002835    0.000000
   -1    2    1    3    3   -0.019499    0.000000
   -1    2    1    4    3    0.001356   -0.000000
   -1    2    1    5    3   -0.000953   -0.000000
   -1    2    1    6    3    0.003197   -0.000000
   -1    2    1    7    3    0.017799   -0.000000
   -1    2    1    8    3   -0.000953    0.000000
   -1    2    1    1    4    0.003053    0.000000
   -1    2    1    2    4    0.003053    0.000000
   -1    2    1    3    4    0.022810   -0.000000
   -1    2    1    4    4   -0.019499    0.000000
   -1    2    1    5    4    0.002289   -0.000000
   -1    2    1    6    4   -0.017488   -0.000000
   -1    2    1    7    4   -0.018081   -0.000000
   -1    2    1    8    4    0.024396    0.000000
   -1    2    1    1    5    0.024396   -0.000000
   -1    2    1    2    5   -0.010772    0.000000
   -1    2    1    3    5    0.002289    0.000000
   -1    2    1    4    5   -0.000953    0.000000
   -1    2    1    5    5    0.007261    0.000000
   -1    2    1    6    5   -0.012571    0.000000
   -1    2    1    7    5    0.009674   -0.000000
   -1    2    1    8    5   -0.003997    0.000000
   -1    2    1    1    6   -0.017488    0.000000
   -1    2    1    2    6    0.033118    0.000000
   -1    2    1    3    6   -0.017488    0.000000
   -1    2    1    4    6    0.003197    0.000000
   -1    2    1    5    6   -0.012571   -0.000000
   -1    2    1    6    6    0.007261   -0.000000
   -1    2    1    7    6    0.009674    0.000000
   -1    2    1    8    6   -0.003997   -0.000000
   -1    2    1    1    7    0.002289    0.000000
   -1    2    1    2    7   -0.010772   -0.000000
   -1    2    1    3    7    0.024396   -0.000000
   -1    2    1    4    7   -0.000953    0.000000
   -1    2    1    5    7   -0.003997   -0.000000
   -1    2    1    6    7   -0.003997    0.000000
   -1    2    1    7    7   -0.027161    0.000000
   -1    2    1    8    7    0.010772    0.000000
   -1    2    1    1    8   -0.018081   -0.000000
   -1    2    1    2    8   -0.006891   -0.000000
   -1    2    1    3    8   -0.018081    0.000000
   -1    2    1    4    8    0.017799   -0.000000
   -1    2    1    5    8    0.009674   -0.000000
   -1    2    1    6    8    0.009674    0.000000
   -1    2    1    7    8    0.010338    0.000000
   -1    2    1    8    8   -0.027161   -0.000000
   -1    3   -1    1    1    0.077592   -0.000000
   -1    3   -1    2    1   -0.016716   -0.000000
   -1    3   -1    3    1   -0.016716   -0.000000
   -1    3   -1    4    1   -0.016716   -0.000000
   -1    3   -1    5    1    0.028837    0.000000
   -1    3   -1    6    1    0.012729   -0.000000
   -1    3   -1    7    1    0.012729    0.000000
   -1    3   -1    8    1    0.012729   -0.000000
   -1    3   -1    1    2   -0.016716   -0.000000
   -1    3   -1    2    2    0.077592   -0.000000
   -1    3   -1    3    2   -0.016716    0.000000
   -1    3   -1    4    2   -0.016716    0.000000
   -1    3   -1    5    2   -0.039059   -0.000000
   -1    3   -1    6    2   -0.009046    0.000000
   -1    3   -1    7    2   -0.004425   -0.000000
   -1    3   -1    8    2   -0.004425   -0.000000
   -1    3   -1    1    3   -0.016716    0.000000
   -1    3   -1    2    3   -0.016716   -0.000000
   -1    3   -1    3    3    0.077592   -0.000000
   -1    3   -1    4    3   -0.016716    0.000000
   -1    3   -1    5    3   -0.039059    0.000000
   -1    3   -1    6    3   -0.004425    0.000000
   -1    3   -1    7    3   -0.009046   -0.000000
   -1    3   -1    8    3   -0.004425    0.000000
   -1    3   -1    1    4   -0.016716    0.000000
   -1    3   -1    2    4   -0.016716    0.000000
   -1    3   -1    3    4   -0.016716    0.000000
   -1    3   -1    4    4    0.077592   -0.000000
   -1    3   -1    5    4   -0.039059    0.000000
   -1    3   -1    6    4   -0.004425   -0.000000
   -1    3   -1    7    4   -0.004425   -0.000000
   -1    3   -1    8    4   -0.009046    0.000000
   -1    3   -1    1    5    0.058033   -0.000000
   -1    3   -1    2    5   -0.027690    0.000000
   -1    3   -1    3    5   -0.027690    0.000000
   -1    3   -1    4    5   -0.027690   -0.000000
   -1    3   -1    5    5    0.086475   -0.000000
   -1    3   -1    6    5   -0.015924    0.000000
   -1    3   -1    7    5   -0.015924    0.000000
   -1    3   -1    8    5   -0.015924   -0.000000
   -1    3   -1    1    6   -0.026578    0.000000
   -1    3   -1    2    6   -0.024890    0.000000
   -1    3   -1    3    6    0.017767    0.000000
   -1    3   -1    4    6    0.017767   -0.000000
   -1    3   -1    5    6   -0.015924    0.000000
   -1    3   -1    6    6    0.086475   -0.000000
   -1    3   -1    7    6   -0.015924    0.000000
   -1    3   -1    8    6   -0.015924    0.000000
   -1    3   -1    1    7   -0.026578   -0.000000
   -1    3   -1    2    7    0.017767    0.000000
   -1    3   -1    3    7   -0.024890    0.000000
   -1    3   -1    4    7    0.017767    0.000000
   -1    3   -1    5    7   -0.015924    0.000000
   -1    3   -1    6    7   -0.015924    0.000000
   -1    3   -1    7    7    0.086475   -0.000000
   -1    3   -1    8    7   -0.015924   -0.000000
   -1    3   -1    1    8   -0.026578    0.000000
   -1    3   -1    2    8    0.017767   -0.000000
   -1    3   -1    3    8    0.017767   -0.000000
   -1    3   -1    4    8   -0.024890   -0.000000
   -1    3   -1    5    8   -0.015924    0.000000
   -1    3   -1    6    8   -0.015924   -0.000000
   -1    3   -1    7    8   -0.015924    0.000000
   -1    3   -1    8    8    0.086475   -0.000000
    0   -2    0    1    1    0.017932    0.000000
    0   -2    0    2    1    0.010052   -0.000000
    0   -2    0    3    1    0.007132   -0.000000
    0   -2    0    4    1    0.007132   -0.000000
    0   -2    0    5    1    0.074335    0.000000
    0   -2    0    6    1   -0.259501   -0.000000
    0   -2    0    7    1   -0.045601   -0.000000
    0   -2    0    8    1   -0.045601   -0.000000
    0   -2    0    1    2    0.010052    0.000000
    0   -2    0    2    2    0.017932    0.000000
    0   -2    0    3    2    0.007132   -0.000000
    0   -2    0    4    2    0.007132    0.000000
    0   -2    0    5    2   -0.098847   -0.000000
    0   -2    0    6    2    0.094153    0.000000
    0   -2    0    7    2    0.048231    0.000000
    0   -2    0    8    2    0.048231    0.000000
    0   -2    0    1    3    0.007132    0.000000
    0   -2    0    2    3    0.007132    0.000000
    0   -2    0    3    3   -0.002927    0.000000
    0   -2    0    4    3   -0.099396   -0.000000
    0   -2    0    5    3    0.103806   -0.000000
    0   -2    0    6    3    0.002223   -0.000000
    0   -2    0    7    3   -0.094508   -0.000000
    0   -2    0    8    3    0.013035    0.000000
    0   -2    0    1    4    0.007132    0.000000
    0   -2    0    2    4    0.007132   -0.000000
    0   -2    0    3    4   -0.099396    0.000000
    0   -2    0    4    4   -0.002927    0.000000
    0   -2    0    5    4    0.103806    0.000000
    0   -2    0    6    4    0.002223   -0.000000
    0   -2    0    7    4    0.013035    0.000000
    0   -2    0    8    4   -0.094508    0.000000
    0   -2    0    1    5    0.074335   -0.000000
    0   -2    0    2    5   -0.098847    0.000000
    0   -2    0    3    5    0.103806    0.000000
    0   -2    0    4    5    0.103806   -0.000000
    0   -2    0    5    5   -0.066268    0.000000
    0   -2    0    6    5   -0.035276    0.000000
    0   -2    0    7    5    0.000968   -0.000000
    0   -2    0    8    5    0.000968   -0.000000
    0   -2    0    1    6   -0.259501    0.000000
    0   -2    0    2    6    0.094153   -0.000000
    0   -2    0    3    6    0.002223    0.000000
    0   -2    0    4    6    0.002223    0.000000
    0   -2    0    5    6   -0.035276   -0.000000
    0   -2    0    6    6   -0.066268    0.000000
    0   -2    0    7    6    0.000968   -0.000000
    0   -2    0    8    6    0.000968   -0.000000
    0   -2    0    1    7   -0.045601    0.000000
    0   -2    0    2    7    0.048231   -0.000000
    0   -2    0    3    7   -0.094508    0.000000
    0   -2    0    4    7    0.013035   -0.000000
    0   -2    0    5    7    0.000968    0.000000
    0   -2    0    6    7    0.000968    0.000000
    0   -2    0    7    7    0.073520    0.000000
    0   -2    0    8    7   -0.034764   -0.000000
    0   -2    0    1    8   -0.045601    0.000000
    0   -2    0    2    8    0.048231   -0.000000
    0   -2    0    3    8    0.013035   -0.000000
    0   -2    0    4    8   -0.094508   -0.000000
    0   -2    0    5    8    0.000968    0.000000
    0   -2    0    6    8    0.000968    0.000000
    0   -2    0    7    8   -0.034764    0.000000
    0   -2    0    8    8    0.073520    0.000000
    0   -2    1    1    1   -0.025258   -0.000000
    0   -2    1    2    1    0.032567    0.000000
    0   -2    1    3    1    0.032567    0.000000
    0   -2    1    4    1   -0.017727    0.000000
    0   -2    1    5    1    0.002187   -0.000000
    0   -2    1    6    1    0.009093    0.000000
    0   -2    1    7    1    0.009093   -0.000000
    0   -2    1    8    1   -0.015456    0.000000
    0   -2    1    1    2    0.021680    0.000000
    0   -2    1    2    2   -0.017736    0.000000
    0   -2    1    3    2   -0.006160   -0.000000
    0   -2    1    4    2   -0.004320   -0.000000
    0   -2    1    5    2    0.009414    0.000000
    0   -2    1    6    2   -0.000826   -0.000000
    0   -2    1    7    2   -0.001977    0.000000
    0   -2    1    8    2    0.004150   -0.000000
    0   -2    1    1    3    0.021680    0.000000
    0   -2    1    2    3   -0.006160   -0.000000
    0   -2    1    3    3   -0.017736    0.000000
    0   -2    1    4    3   -0.004320    0.000000
    0   -2    1    5    3    0.009414    0.000000
    0   -2    1    6    3   -0.001977   -0.000000
    0   -2    1    7    3   -0.000826    0.000000
    0   -2    1    8    3    0.004150   -0.000000
    0   -2    1    1    4   -0.040894    0.000000
    0   -2    1    2    4    0.047452   -0.000000
    0   -2    1    3    4    0.047452    0.000000
    0   -2    1    4    4    0.004551    0.000000
    0   -2    1    5    4   -0.073419   -0.000000
    0   -2    1    6    4   -0.064711    0.000000
    0   -2    1    7    4   -0.064711    0.000000
    0   -2    1    8    4    0.086335    0.000000
    0   -2    1    1    5   -0.009046   -0.000000
    0   -2    1    2    5   -0.004425    0.000000
    0   -2    1    3    5   -0.004425    0.000000
    0   -2    1    4    5    0.012729   -0.000000
    0   -2    1    5    5   -0.009750   -0.000000
    0   -2    1    6    5    0.058444   -0.000000
    0   -2    1    7    5    0.058444   -0.000000
    0   -2    1    8    5   -0.047647    0.000000
    0   -2    1    1    6   -0.004425    0.000000
    0   -2    1    2    6   -0.009046   -0.000000
    0   -2    1    3    6   -0.004425   -0.000000
    0   -2    1    4    6    0.012729   -0.000000
    0   -2    1    5    6    0.010835    0.000000
    0   -2    1    6    6   -0.021981    0.000000
    0   -2    1    7    6   -0.012746   -0.000000
    0   -2    1    8    6    0.001795   -0.000000
    0   -2    1    1    7   -0.004425    0.000000
    0   -2    1    2    7   -0.004425    0.000000
    0   -2    1    3    7   -0.009046   -0.000000
    0   -2    1    4    7    0.012729   -0.000000
    0   -2    1    5    7    0.010835    0.000000
    0   -2    1    6    7   -0.012746    0.000000
    0   -2    1    7    7   -0.021981    0.000000
    0   -2    1    8    7    0.001795    0.000000
    0   -2    1    1    8   -0.039059   -0.000000
    0   -2    1    2    8   -0.039059   -0.000000
    0   -2    1    3    8   -0.039059   -0.000000
    0   -2    1    4    8    0.028837    0.000000
    0   -2    1    5    8    0.000118    0.000000
    0   -2    1    6    8    0.031362    0.000000
    0   -2    1    7    8    0.031362    0.000000
    0   -2    1    8    8    0.001062    0.000000
    0   -2    2    1    1    0.017932   -0.000000
    0   -2    2    2    1    0.007132   -0.000000
    0   -2    2    3    1    0.010052   -0.000000
    0   -2    2    4    1    0.007132   -0.000000
    0   -2    2    5    1    0.074335    0.000000
    0   -2    2    6    1   -0.045601   -0.000000
    0   -2    2    7    1   -0.259501    0.000000
    0   -2    2    8    1   -0.045602   -0.000000
    0   -2    2    1    2    0.007132    0.000000
    0   -2    2    2    2   -0.002927   -0.000000
    0   -2    2    3    2    0.007132   -0.000000
    0   -2    2    4    2   -0.099396    0.000000
    0   -2    2    5    2    0.103806   -0.000000
    0   -2    2    6    2   -0.094508    0.000000
    0   -2    2    7    2    0.002223    0.000000
    0   -2    2    8    2    0.013035    0.000000
    0   -2    2    1    3    0.010052    0.000000
    0   -2    2    2    3    0.007132    0.000000
    0   -2    2    3    3    0.017932   -0.000000
    0   -2    2    4    3    0.007132   -0.000000
    0   -2    2    5    3   -0.098847    0.000000
    0   -2    2    6    3    0.048231    0.000000
    0   -2    2    7    3    0.094153   -0.000000
    0   -2    2    8    3    0.048231    0.000000
    0   -2    2    1    4    0.007132    0.000000
    0   -2    2    2    4   -0.099396   -0.000000
